Country Code,Country,Item Code,Item,Element Code,Element,Unit,Y19891991,Y19891991F,Y1990,Y1990F,Y19901992,Y19901992F,Y1991,Y1991F,Y19911993,Y19911993F,Y1992,Y1992F,Y19921994,Y19921994F,Y1993,Y1993F,Y19931995,Y19931995F,Y1994,Y1994F,Y19941996,Y19941996F,Y1995,Y1995F,Y19951997,Y19951997F,Y1996,Y1996F,Y19961998,Y19961998F,Y1997,Y1997F,Y19971999,Y19971999F,Y1998,Y1998F,Y19982000,Y19982000F,Y1999,Y1999F,Y19992001,Y19992001F,Y2000,Y2000F,Y20002002,Y20002002F,Y2001,Y2001F,Y20012003,Y20012003F,Y2002,Y2002F,Y20022004,Y20022004F,Y2003,Y2003F,Y20032005,Y20032005F,Y2004,Y2004F,Y20042006,Y20042006F,Y2005,Y2005F,Y20052007,Y20052007F,Y2006,Y2006F,Y20062008,Y20062008F,Y2007,Y2007F,Y20072009,Y20072009F,Y2008,Y2008F,Y20082010,Y20082010F,Y2009,Y2009F,Y20092011,Y20092011F,Y2010,Y2010F,Y20102012,Y20102012F,Y2011,Y2011F,Y20112013,Y20112013F,Y2012,Y2012F,Y20122014,Y20122014F,Y2013,Y2013F,Y20132015,Y20132015F,Y2014,Y2014F,Y20142016,Y20142016F,Y2015,Y2015F
"3","Albania","21033","Value of food imports over total merchandise exports (%) (3-year average)","6121","Value","%",,"NA",,,"81.000000","",,,"236.000000","",,,"214.000000","",,,"128.000000","",,,"107.000000","",,,"108.000000","",,,"122.000000","",,,"105.000000","",,,"91.000000","",,,"77.000000","",,,"66.000000","",,,"63.000000","",,,"60.000000","",,,"56.000000","",,,"53.000000","",,,"49.000000","",,,"47.000000","",,,"47.000000","",,,"43.000000","",,,"38.000000","",,,"33.000000","",,,"29.000000","",,,,"NA",,,,"NA",,,,"NA",,
"3","Albania","21032","Political stability and absence of violence/terrorism (index)","6125","Value","index",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,"-0.430000","",,,,"NA",,,"-0.660000","",,,,"NA",,,"-0.650000","",,,,"NA",,,"-0.390000","",,,"-0.330000","",,,"-0.450000","",,,"-0.490000","",,,"-0.490000","",,,"-0.200000","",,,"-0.030000","",,,"-0.050000","",,,"-0.190000","",,,"-0.290000","",,,"-0.160000","",,,"0.050000","",,,"0.470000","",,,,"NA"
"3","Albania","21029","Domestic food price volatility (index)","6125","Value","index",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,"10.800000","",,,"8.400000","",,,"12.000000","",,,"17.300000","",,,"12.600000","",,,"17.800000","",,,"15.700000","",,,"15.200000","",,,"10.800000","",,,"10.400000","",,,"10.200000","",,,"12.600000","",,,"8.500000","",,,"10.400000","",,,"10.300000","",,,,"NA"
"3","Albania","21030","Per capita food production variability (I$ per person constant 2004-06)","6127","Value","1000 I$",,,"7.200000","",,,"5.900000","",,,"15.800000","",,,"15.900000","",,,"16.400000","",,,"18.900000","",,,"25.800000","",,,"21.500000","",,,"13.500000","",,,"11.300000","",,,"14.000000","",,,"10.300000","",,,"3.400000","",,,"4.100000","",,,"3.300000","",,,"4.700000","",,,"5.700000","",,,"5.900000","",,,"6.900000","",,,"6.900000","",,,"2.400000","",,,"3.400000","",,,"5.100000","",,,"7.800000","",,,,"NA",,,,"NA"
"3","Albania","21031","Per capita food supply variability (kcal/capita/day)","6128","Value","kcal/capita/day",,,"85.000000","",,,"90.000000","",,,"32.000000","",,,"35.000000","",,,"79.000000","",,,"117.000000","",,,"104.000000","",,,"81.000000","",,,"82.000000","",,,"90.000000","",,,"55.000000","",,,"62.000000","",,,"30.000000","",,,"42.000000","",,,"46.000000","",,,"47.000000","",,,"45.000000","",,,"45.000000","",,,"29.000000","",,,"24.000000","",,,"16.000000","",,,"24.000000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"3","Albania","21019","Access to improved water sources (%)","6121","Value","%",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,"95.700000","",,,"95.700000","",,,"95.700000","",,,"95.800000","",,,"95.800000","",,,"95.900000","",,,"96.100000","",,,"96.200000","",,,"96.100000","",,,"96.100000","",,,"96.100000","",,,"96.000000","",,,"96.000000","",,,"95.900000","",,,"95.800000","",,,"95.700000","",,,"95.600000","",,,"95.500000","",,,"95.400000","",,,"95.200000","",,,"95.100000","",,,,"NA"
"3","Albania","21020","Access to improved sanitation facilities (%)","6121","Value","%",,,"78.100000","",,,"78.200000","",,,"78.300000","",,,"78.400000","",,,"78.600000","",,,"79.400000","",,,"80.200000","",,,"81.000000","",,,"81.800000","",,,"82.600000","",,,"83.400000","",,,"84.200000","",,,"85.000000","",,,"85.800000","",,,"86.600000","",,,"87.400000","",,,"88.100000","",,,"88.900000","",,,"89.600000","",,,"90.200000","",,,"90.900000","",,,"91.500000","",,,"92.100000","",,,"92.700000","",,,"93.200000","",,,,"NA"
"3","Albania","21026","Percentage of children under 5 years of age affected by wasting (%)","6121","Value","%",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,"8.100000","",,,,"NA",,,,"NA",,,"12.200000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,"7.300000","",,,,"NA",,,,"NA",,,,"NA",,,"9.400000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"3","Albania","21025","Percentage of children under 5 years of age who are stunted (%)","6121","Value","%",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,"20.400000","",,,,"NA",,,,"NA",,,"39.200000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,"27.000000","",,,,"NA",,,,"NA",,,,"NA",,,"23.100000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"3","Albania","21027","Percentage of children under 5 years of age who are underweight (%)","6121","Value","%",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,"7.100000","",,,,"NA",,,,"NA",,,"17.000000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,"6.600000","",,,,"NA",,,,"NA",,,,"NA",,,"6.300000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"3","Albania","21028","Percentage of adults who are underweight (%)","6121","Value","%",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"3","Albania","21036","Prevalence of anaemia among children under 5 years of age (%)","6121","Value","%",,,"37.000000","",,,"35.000000","",,,"33.100000","",,,"31.400000","",,,"29.900000","",,,"28.700000","",,,"27.700000","",,,"26.800000","",,,"26.000000","",,,"25.500000","",,,"25.100000","",,,"24.700000","",,,"24.500000","",,,"24.300000","",,,"24.100000","",,,"23.800000","",,,"23.300000","",,,"22.800000","",,,"22.300000","",,,"22.100000","",,,"22.100000","",,,"22.400000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"3","Albania","21039","Prevalence of anemia among pregnant women (%)","6121","Value","%",,,"35.600000","",,,"34.800000","",,,"34.100000","",,,"33.300000","",,,"32.500000","",,,"31.800000","",,,"31.000000","",,,"30.200000","",,,"29.500000","",,,"28.700000","",,,"28.000000","",,,"27.200000","",,,"26.500000","",,,"25.900000","",,,"25.200000","",,,"24.600000","",,,"24.000000","",,,"23.400000","",,,"22.900000","",,,"22.400000","",,,"22.000000","",,,"21.600000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"3","Albania","21037","Prevalence of vitamin A deficiency in the population (%)","6121","Value","%",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"3","Albania","21038","Prevalence of iodine deficiency (%)","6121","Value","%",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"4","Algeria","21010","Average dietary energy supply adequacy (%) (3-year average)","6121","Value","%",,"NA",,,"129.000000","",,,"130.000000","",,,"129.000000","",,,"127.000000","",,,"125.000000","",,,"124.000000","",,,"123.000000","",,,"123.000000","",,,"123.000000","",,,"124.000000","",,,"124.000000","",,,"126.000000","",,,"127.000000","",,,"127.000000","",,,"128.000000","",,,"128.000000","",,,"129.000000","",,,"131.000000","",,,"132.000000","",,,"135.000000","",,,"138.000000","",,,"140.000000","",,,"142.000000","",,,"143.000000","",,,"144.000000","",,
"4","Algeria","21011","Average value of food production (constant I$ per person) (3-year average)","6122","Value","I$ per person",,"NA",,,"113.000000","",,,"118.000000","",,,"114.000000","",,,"112.000000","",,,"118.000000","",,,"119.000000","",,,"120.000000","",,,"116.000000","",,,"119.000000","",,,"119.000000","",,,"119.000000","",,,"128.000000","",,,"138.000000","",,,"148.000000","",,,"154.000000","",,,"149.000000","",,,"145.000000","",,,"150.000000","",,,"163.000000","",,,"178.000000","",,,"185.000000","",,,"196.000000","",,,,"NA",,,,"NA",,,,"NA",,
"4","Algeria","21012","Share of dietary energy supply derived from cereals, roots and tubers (%) (3-year average)","6121","Value","%",,"NA",,,"59.000000","",,,"59.000000","",,,"60.000000","",,,"60.000000","",,,"61.000000","",,,"61.000000","",,,"62.000000","",,,"61.000000","",,,"61.000000","",,,"60.000000","",,,"59.000000","",,,"60.000000","",,,"60.000000","",,,"60.000000","",,,"59.000000","",,,"59.000000","",,,"58.000000","",,,"58.000000","",,,"58.000000","",,,"57.000000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,
"4","Algeria","21013","Average protein supply (g/capita/day) (3-year average)","6123","Value","g/capita/day",,"NA",,,"75.000000","",,,"76.000000","",,,"77.000000","",,,"77.000000","",,,"76.000000","",,,"75.000000","",,,"76.000000","",,,"77.000000","",,,"78.000000","",,,"77.000000","",,,"78.000000","",,,"80.000000","",,,"82.000000","",,,"83.000000","",,,"84.000000","",,,"84.000000","",,,"83.000000","",,,"84.000000","",,,"85.000000","",,,"88.000000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,
"4","Algeria","21014","Average supply of protein of animal origin (g/capita/day) (3-year average)","6123","Value","g/capita/day",,"NA",,,"19.000000","",,,"19.000000","",,,"20.000000","",,,"20.000000","",,,"18.000000","",,,"17.000000","",,,"17.000000","",,,"18.000000","",,,"18.000000","",,,"19.000000","",,,"19.000000","",,,"20.000000","",,,"21.000000","",,,"21.000000","",,,"22.000000","",,,"22.000000","",,,"22.000000","",,,"22.000000","",,,"22.000000","",,,"23.000000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,
"4","Algeria","21015","Percentage of paved roads over total roads (%)","6121","Value","%",,,"67.000000","",,,"70.000000","",,,"66.000000","",,,"66.700000","",,,"68.000000","",,,"68.900000","",,,"68.900000","",,,"68.900000","",,,"68.900000","",,,"68.900000","",,,"69.000000","",,,,"NA",,,,"NA",,,,"NA",,,"70.200000","",,,,"NA",,,,"NA",,,,"NA",,,"73.500000","",,,"74.000000","",,,"77.100000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"4","Algeria","21017","Road density (per 100 square km of land area)","6124","Value","per 100 square km of land area",,,"3.700000","",,,"3.800000","",,,"4.000000","",,,"4.100000","",,,"4.200000","",,,"4.300000","",,,"4.400000","",,,"4.400000","",,,"4.400000","",,,"4.400000","",,,"4.400000","",,,,"NA",,,,"NA",,,,"NA",,,"4.500000","",,,,"NA",,,,"NA",,,,"NA",,,"4.700000","",,,"4.700000","",,,"4.800000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"4","Algeria","21016","Rail-lines density (per 100 square km of land area)","6124","Value","per 100 square km of land area",,,"0.200000","",,,"0.200000","",,,"0.200000","",,,"0.200000","",,,"0.200000","",,,"0.200000","",,,"0.200000","",,,"0.200000","",,,"0.200000","",,,"0.200000","",,,"0.200000","",,,,"NA",,,,"NA",,,,"NA",,,"0.100000","",,,"0.100000","",,,"0.100000","",,,"0.100000","",,,"0.100000","",,,"0.200000","",,,"0.100000","",,,"0.200000","",,,"0.200000","",,,"0.200000","",,,"0.200000","",,,,"NA"
"4","Algeria","21018","Domestic food price index (index)","6125","Value","index",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,"4.830000","",,,"4.860000","",,,"4.820000","",,,"4.880000","",,,"4.860000","",,,"4.820000","",,,"4.880000","",,,"4.940000","",,,"4.940000","",,,"4.990000","",,,"5.030000","",,,"5.010000","",,,"5.140000","",,,"5.110000","",,,"5.110000","",,,,"NA"
"4","Algeria","22013","Gross domestic product per capita, PPP (constant 2011 international $)","6126","Value","I$",,,"10289.000000","",,,"9919.800000","",,,"9865.600000","",,,"9448.100000","",,,"9172.900000","",,,"9342.800000","",,,"9558.000000","",,,"9509.300000","",,,"9846.300000","",,,"10019.500000","",,,"10102.900000","",,,"10432.900000","",,,"10879.300000","",,,"11517.000000","",,,"11857.700000","",,,"12387.200000","",,,"12418.000000","",,,"12648.100000","",,,"12697.600000","",,,"12685.500000","",,,"12910.800000","",,,"13026.200000","",,,"13196.500000","",,,"13300.700000","",,,"13540.800000","",,,,"NA"
"4","Algeria","21001","Number of people undernourished (millions) (3-year average)","6132","Value","millions",,"NA",,,"2.100000","",,,"2.000000","",,,"2.000000","",,,"2.100000","",,,"2.300000","",,,"2.500000","",,,"2.700000","",,,"2.800000","",,,"2.800000","",,,"2.800000","",,,"2.700000","",,,"2.600000","",,,"2.500000","",,,"2.400000","",,,"2.400000","",,,"2.300000","",,,"2.300000","",,,"2.200000","",,,"2.000000","",,,"1.900000","",,,,"NS",,,,"NS",,,,"NS",,,,"NS",,,,"NS",,
"4","Algeria","21004","Prevalence of undernourishment (%) (3-year average)","6121","Value","%",,"NA",,,"7.700000","",,,"7.400000","",,,"7.100000","",,,"7.200000","",,,"7.700000","",,,"8.400000","",,,"8.900000","",,,"9.200000","",,,"9.100000","",,,"8.700000","",,,"8.400000","",,,"8.000000","",,,"7.600000","",,,"7.200000","",,,"7.000000","",,,"6.800000","",,,"6.400000","",,,"6.100000","",,,"5.600000","",,,"5.100000","",,,,"<5",,,,"<5",,,,"<5",,,,"<5",,,,"<5",,
"4","Algeria","21022","Share of food expenditure of the poor (%)","6121","Value","%",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"4","Algeria","21023","Depth of the food deficit (kcal/capita/day) (3-year average)","6128","Value","kcal/capita/day",,"NA",,,"48.000000","",,,"47.000000","",,,"45.000000","",,,"46.000000","",,,"50.000000","",,,"55.000000","",,,"60.000000","",,,"62.000000","",,,"62.000000","",,,"60.000000","",,,"58.000000","",,,"56.000000","",,,"53.000000","",,,"51.000000","",,,"50.000000","",,,"48.000000","",,,"46.000000","",,,"43.000000","",,,"40.000000","",,,"36.000000","",,,"31.000000","",,,"26.000000","",,,"23.000000","",,,"21.000000","",,,"20.000000","",,
"4","Algeria","21024","Prevalence of food inadequacy (%) (3-year average)","6121","Value","%",,"NA",,,"12.200000","",,,"12.000000","",,,"11.400000","",,,"11.700000","",,,"12.500000","",,,"13.500000","",,,"14.400000","",,,"14.800000","",,,"14.800000","",,,"14.400000","",,,"14.000000","",,,"13.600000","",,,"13.000000","",,,"12.600000","",,,"12.400000","",,,"12.100000","",,,"11.600000","",,,"11.100000","",,,"10.400000","",,,"9.600000","",,,"8.600000","",,,"7.600000","",,,"6.900000","",,,"6.400000","",,,"6.000000","",,
"4","Algeria","21035","Cereal import dependency ratio (%) (3-year average)","6121","Value","%",,"NA",,,"62.400000","",,,"64.200000","",,,"76.100000","",,,"80.900000","",,,"68.500000","",,,"66.900000","",,,"63.600000","",,,"76.500000","",,,"77.700000","",,,"79.700000","",,,"80.500000","",,,"71.500000","",,,"68.800000","",,,"65.300000","",,,"66.300000","",,,"67.400000","",,,"72.300000","",,,"70.200000","",,,"69.900000","",,,"67.600000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,
"4","Algeria","21034","Percentage of arable land equipped for irrigation (%) (3-year average)","6121","Value","%",,"NA",,,"6.800000","",,,"7.200000","",,,"7.400000","",,,"7.400000","",,,"7.400000","",,,"7.400000","",,,"7.400000","",,,"7.400000","",,,"7.400000","",,,"7.400000","",,,"7.800000","",,,"8.900000","",,,"10.200000","",,,"11.700000","",,,"12.600000","",,,"13.500000","",,,"13.900000","",,,"14.200000","",,,"14.700000","",,,"15.200000","",,,"15.900000","",,,"16.300000","",,,,"NA",,,,"NA",,,,"NA",,
"4","Algeria","21033","Value of food imports over total merchandise exports (%) (3-year average)","6121","Value","%",,"NA",,,"16.000000","",,,"18.000000","",,,"23.000000","",,,"27.000000","",,,"26.000000","",,,"21.000000","",,,"20.000000","",,,"19.000000","",,,"15.000000","",,,"13.000000","",,,"12.000000","",,,"12.000000","",,,"12.000000","",,,"9.000000","",,,"8.000000","",,,"7.000000","",,,"8.000000","",,,"10.000000","",,,"10.000000","",,,"11.000000","",,,"11.000000","",,,"13.000000","",,,,"NA",,,,"NA",,,,"NA",,
"4","Algeria","21032","Political stability and absence of violence/terrorism (index)","6125","Value","index",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,"-1.860000","",,,,"NA",,,"-1.960000","",,,,"NA",,,"-1.500000","",,,,"NA",,,"-1.700000","",,,"-1.780000","",,,"-1.370000","",,,"-0.930000","",,,"-1.120000","",,,"-1.130000","",,,"-1.090000","",,,"-1.220000","",,,"-1.260000","",,,"-1.360000","",,,"-1.320000","",,,"-1.180000","",,,"-1.170000","",,,,"NA"
"4","Algeria","21029","Domestic food price volatility (index)","6125","Value","index",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,"13.900000","",,,"10.300000","",,,"12.400000","",,,"9.500000","",,,"10.400000","",,,"12.300000","",,,"12.900000","",,,"11.700000","",,,"11.500000","",,,"13.100000","",,,"8.600000","",,,"7.700000","",,,"14.400000","",,,"9.500000","",,,"5.500000","",,,,"NA"
"4","Algeria","21030","Per capita food production variability (I$ per person constant 2004-06)","6127","Value","1000 I$",,,"5.100000","",,,"4.700000","",,,"5.700000","",,,"8.900000","",,,"7.800000","",,,"8.900000","",,,"7.300000","",,,"10.100000","",,,"11.000000","",,,"10.900000","",,,"9.800000","",,,"11.000000","",,,"4.900000","",,,"4.500000","",,,"6.600000","",,,"10.500000","",,,"10.000000","",,,"8.600000","",,,"11.400000","",,,"15.600000","",,,"13.700000","",,,"12.300000","",,,"11.200000","",,,"9.900000","",,,,"NA",,,,"NA"
"4","Algeria","21031","Per capita food supply variability (kcal/capita/day)","6128","Value","kcal/capita/day",,,"34.000000","",,,"36.000000","",,,"34.000000","",,,"46.000000","",,,"48.000000","",,,"59.000000","",,,"64.000000","",,,"67.000000","",,,"67.000000","",,,"31.000000","",,,"33.000000","",,,"31.000000","",,,"37.000000","",,,"32.000000","",,,"38.000000","",,,"41.000000","",,,"25.000000","",,,"26.000000","",,,"27.000000","",,,"29.000000","",,,"26.000000","",,,"23.000000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"4","Algeria","21019","Access to improved water sources (%)","6121","Value","%",,,"91.500000","",,,"91.600000","",,,"91.700000","",,,"91.800000","",,,"91.500000","",,,"91.200000","",,,"90.900000","",,,"90.500000","",,,"90.200000","",,,"89.900000","",,,"89.500000","",,,"89.200000","",,,"88.800000","",,,"88.500000","",,,"88.100000","",,,"87.700000","",,,"87.400000","",,,"87.000000","",,,"86.600000","",,,"86.200000","",,,"85.700000","",,,"85.300000","",,,"84.900000","",,,"84.500000","",,,"84.000000","",,,,"NA"
"4","Algeria","21020","Access to improved sanitation facilities (%)","6121","Value","%",,,"80.300000","",,,"80.500000","",,,"80.700000","",,,"80.900000","",,,"81.300000","",,,"81.700000","",,,"82.100000","",,,"82.500000","",,,"82.900000","",,,"83.300000","",,,"83.600000","",,,"84.000000","",,,"84.300000","",,,"84.700000","",,,"85.000000","",,,"85.300000","",,,"85.600000","",,,"85.800000","",,,"86.100000","",,,"86.400000","",,,"86.600000","",,,"86.800000","",,,"87.000000","",,,"87.200000","",,,"87.400000","",,,,"NA"
"4","Algeria","21026","Percentage of children under 5 years of age affected by wasting (%)","6121","Value","%",,,,"NA",,,,"NA",,,"7.100000","",,,,"NA",,,,"NA",,,"9.600000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,"3.100000","",,,,"NA",,,"9.600000","",,,,"NA",,,,"NA",,,"4.000000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,"4.100000","",,,,"NA",,,,"NA",,,,"NA"
"4","Algeria","21025","Percentage of children under 5 years of age who are stunted (%)","6121","Value","%",,,,"NA",,,,"NA",,,"22.900000","",,,,"NA",,,,"NA",,,"22.500000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,"23.600000","",,,,"NA",,,"23.300000","",,,,"NA",,,,"NA",,,"15.900000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,"11.700000","",,,,"NA",,,,"NA",,,,"NA"
"4","Algeria","21027","Percentage of children under 5 years of age who are underweight (%)","6121","Value","%",,,,"NA",,,,"NA",,,"9.200000","",,,,"NA",,,,"NA",,,"11.300000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,"5.400000","",,,,"NA",,,"11.100000","",,,,"NA",,,,"NA",,,"3.700000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,"3.000000","",,,,"NA",,,,"NA",,,,"NA"
"4","Algeria","21028","Percentage of adults who are underweight (%)","6121","Value","%",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"4","Algeria","21036","Prevalence of anaemia among children under 5 years of age (%)","6121","Value","%",,,"48.600000","",,,"47.000000","",,,"45.300000","",,,"43.900000","",,,"42.300000","",,,"40.800000","",,,"39.300000","",,,"37.800000","",,,"36.600000","",,,"35.500000","",,,"34.700000","",,,"34.100000","",,,"33.800000","",,,"33.700000","",,,"33.500000","",,,"33.400000","",,,"33.200000","",,,"32.900000","",,,"32.400000","",,,"32.000000","",,,"31.800000","",,,"32.000000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"4","Algeria","21039","Prevalence of anemia among pregnant women (%)","6121","Value","%",,,"42.500000","",,,"41.800000","",,,"41.200000","",,,"40.500000","",,,"39.800000","",,,"39.100000","",,,"38.400000","",,,"37.700000","",,,"37.000000","",,,"36.300000","",,,"35.700000","",,,"35.200000","",,,"34.800000","",,,"34.500000","",,,"34.100000","",,,"33.800000","",,,"33.400000","",,,"33.000000","",,,"32.500000","",,,"32.000000","",,,"31.600000","",,,"31.300000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"4","Algeria","21037","Prevalence of vitamin A deficiency in the population (%)","6121","Value","%",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"4","Algeria","21038","Prevalence of iodine deficiency (%)","6121","Value","%",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"5","American Samoa","21010","Average dietary energy supply adequacy (%) (3-year average)","6121","Value","%",,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,
"5","American Samoa","21011","Average value of food production (constant I$ per person) (3-year average)","6122","Value","I$ per person",,"NA",,,"37.000000","",,,"35.000000","",,,"35.000000","",,,"35.000000","",,,"36.000000","",,,"37.000000","",,,"43.000000","",,,"46.000000","",,,"49.000000","",,,"47.000000","",,,"50.000000","",,,"54.000000","",,,"56.000000","",,,"60.000000","",,,"62.000000","",,,"62.000000","",,,"63.000000","",,,"64.000000","",,,"68.000000","",,,"68.000000","",,,"68.000000","",,,"68.000000","",,,,"NA",,,,"NA",,,,"NA",,
"5","American Samoa","21012","Share of dietary energy supply derived from cereals, roots and tubers (%) (3-year average)","6121","Value","%",,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,
